peakID,B,L,pValB,pValL,lowerB,lowerL,upperB,upperL
15.34,0.0145205688539229,0.0600805212583881,0.914286677350546,0.656074806629157,-0.249963075803784,-0.204403123399323,0.27900421351163,0.324564165916099
15.46,-0.373864491859935,-0.298706077579143,0.00560887690620153,0.0268693298359808,-0.638348136517642,-0.563189722236854,-0.109380847202228,-0.034222432921432
15.56,0.0957286018552737,-0.233248765408281,0.477976444751317,0.0838811691125193,-0.168755042802433,-0.497732410065992,0.360212246512981,0.0312348792494307
15.62,-0.121769402057772,-0.129635665974236,0.366758494775774,0.336622606037528,-0.386253046715479,-0.394119310631947,0.142714242599935,0.134847978683475
15.85,-0.368256213179793,-0.124448845033313,0.00636608554740681,0.356309679769994,-0.6327398578375,-0.388932489691025,-0.103772568522086,0.140034799624398
16.09,0.185000319434275,0.106315402210489,0.170333327097087,0.43068133530114,-0.079483325223432,-0.158168242447222,0.449483964091982,0.370799046868201
16.13,-0.34969992705245,0.0822399388820659,0.00957099983243616,0.54213638275093,-0.614183571710157,-0.182243705775646,-0.0852162823947431,0.346723583539777
16.24,1.20643039924425,0.00974802295945451,5.86833611386517e-19,0.942397471663693,0.941946754586545,-0.254735621698257,1.47091404390196,0.274231667617166
16.32,0.889027291200522,0.0185478476732218,5.01381674074447e-11,0.89064731816347,0.624543646542816,-0.245935796984489,1.15351093585823,0.283031492330933
16.36,-0.0175702105756996,0.255824604818539,0.896377745755735,0.0579828135227376,-0.282053855233406,-0.00865903983917256,0.246913434082007,0.52030824947625
16.46,0.342270682097641,0.502039694886104,0.0112139589791103,0.000200924183454192,0.0777870374399345,0.237556050228393,0.606754326755348,0.766523339543815
16.53,0.262738161059835,0.304580209634421,0.0515304519877154,0.0240138047989858,-0.00174548359787197,0.0400965649767099,0.527221805717542,0.569063854292133
16.79,-0.851624229780804,1.61680905920271,3.06194349882489e-10,1.69953910507661e-32,-1.11610787443851,1.352325414545,-0.587140585123097,1.88129270386042
16.9,-0.0700984850466132,1.13562307661176,0.60334708285473,5.40290879726822e-17,-0.33458212970432,0.87113943195405,0.194385159611094,1.40010672126947
17.07,0.144051844859766,0.0917565151431915,0.285657247981225,0.49642792344202,-0.120431799797941,-0.17272712951452,0.408535489517472,0.356240159800903
17.27,0.369257030707928,0.285090437784886,0.00622455701853358,0.0346365763230752,0.104773386050221,0.0206067931271749,0.633740675365634,0.549574082442597
17.31,0.244854508825061,0.00575404129254558,0.0695900930727623,0.965979225254471,-0.0196291358326455,-0.258729603365166,0.509338153482768,0.270237685950257
17.71,-0.334934021595678,-0.302815624416698,0.0130776771859627,0.0248425755355022,-0.599417666253385,-0.567299269074409,-0.0704503769379709,-0.0383319797589867
17.82,-0.364920978763345,0.181169420963945,0.0068588846278887,0.179353645768812,-0.629404623421052,-0.0833142236937658,-0.100437334105639,0.445653065621657
17.94,-0.0156763256727996,-0.0530758079719946,0.907493903807472,0.694010317047736,-0.280159970330506,-0.317559452629706,0.248807318984907,0.211407836685717
18.01,-0.181488973627134,-0.176308569343595,0.178587900698653,0.191304487170882,-0.445972618284841,-0.440792214001306,0.0829946710305725,0.0881750753141162
18.15,-0.0266527478024857,-0.0505191194523028,0.843387662040832,0.708056293744621,-0.291136392460193,-0.315002764110014,0.237830896855221,0.213964525205408
18.4,-0.215955648079635,-0.132057057030763,0.109490964234266,0.327676360258204,-0.480439292737342,-0.396540701688474,0.0485279965780718,0.132426587626948
18.49,0.0478975035506936,0.12431587331086,0.722562844679479,0.35682375024836,-0.216586141107013,-0.140167771346851,0.3123811482084,0.388799517968572
18.65,-0.36030197469173,-0.297171386176616,0.00759797930576199,0.0276620332811694,-0.624785619349437,-0.561655030834327,-0.0958183300340234,-0.0326877415189048
18.83,0.0158980088764864,0.101255411216281,0.906191754364847,0.452939302801464,-0.24858563578122,-0.16322823344143,0.280381653534193,0.365739055873993
18.91,-1.42560902180209,-2.38835205527187,9.78427727702823e-26,2.25515878625189e-67,-1.6900926664598,-2.65283569992958,-1.16112537714439,-2.12386841061416
18.99,-0.151916740191359,-0.134470575009406,0.260173611040215,0.318914268083695,-0.416400384849066,-0.398954219667118,0.112566904466348,0.130013069648305
19.02,-0.0916476098224002,-0.0196450479238269,0.496939117305422,0.884222883215055,-0.356131254480107,-0.284128692581538,0.172836034835306,0.244838596733884
19.05,-0.105670090793331,-0.0802760793615311,0.433484117009281,0.551823694297835,-0.370153735451038,-0.344759724019242,0.158813553864376,0.18420756529618
19.12,-0.125804050957186,-0.0508605068991971,0.351097097360996,0.706174889883918,-0.390287695614892,-0.315344151556908,0.138679593700521,0.213623137758514
19.39,-0.0534710721271842,0.045815507703043,0.691848016857297,0.734155252392966,-0.317954716784891,-0.218668136954668,0.211012572530522,0.310299152360754
19.56,-0.134467449155298,0.0156294038112974,0.318925516095639,0.90776955109217,-0.398951093813004,-0.248854240846414,0.130016195502409,0.280113048469009
